ID,team_id,country,team_code,confederation_name,region_name,tournament_id,tournament_name,year,matches_played,total_goals,stage_reached,hist_avg_goals,hist_total_goals,hist_appearances,hist_avg_matches,hist_last_goals,hist_last3_avg_goals,conf_year_avg_goals,conf_avg_goals,conf_size,confederation_encoded,region_encoded,country_encoded,stage_encoded
WC-1990_ENG,T-28,England,ENG,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,7,8,third-place match,5.875,47,8,4.25,7.0,5.666666666666667,5.928571428571429,6.4903474903474905,14,5,4,26,5
WC-1990_ITA,T-41,Italy,ITA,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,7,10,third-place match,7.181818181818182,79,11,4.2727272727272725,5.0,8.666666666666666,5.928571428571429,6.4903474903474905,14,5,4,38,5
WC-1990_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,4,3,round of 16,8.0,32,4,4.0,15.0,10.0,5.928571428571429,6.4903474903474905,14,5,4,45,2
WC-1990_IRL,T-60,Republic of Ireland,IRL,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,5,2,quarter-finals,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.928571428571429,6.4903474903474905,14,5,4,57,3
WC-1990_ROU,T-61,Romania,ROU,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,4,4,round of 16,3.0,12,4,2.0,4.0,3.0,5.928571428571429,6.4903474903474905,14,5,4,58,2
WC-1990_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,3,2,group stage,3.5,21,6,2.8333333333333335,1.0,4.666666666666667,5.928571428571429,6.4903474903474905,14,5,4,61,0
WC-1990_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-1990,1990 FIFA Men's World Cup,1990,3,1,group stage,2.0,4,2,2.5,4.0,2.0,1.5,2.727272727272727,2,0,3,68,0
WC-1990_SUN,T-72,Soviet Union,SUN,Union of European Football Associations,"Europe, Asia",WC-1990,1990 FIFA Men's World Cup,1990,3,4,group stage,8.166666666666666,49,6,4.666666666666667,12.0,8.333333333333334,5.928571428571429,6.4903474903474905,14,5,5,69,0
WC-1990_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,4,6,round of 16,5.285714285714286,37,7,4.0,11.0,5.666666666666667,5.928571428571429,6.4903474903474905,14,5,4,70,2
WC-1990_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,3,3,group stage,6.857142857142857,48,7,4.0,1.0,3.3333333333333335,5.928571428571429,6.4903474903474905,14,5,4,71,0
WC-1990_ARE,T-82,United Arab Emirates,ARE,Asian Football Confederation,Middle East,WC-1990,1990 FIFA Men's World Cup,1990,3,2,group stage,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,1.5,2.727272727272727,2,0,6,78,0
WC-1990_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1990,1990 FIFA Men's World Cup,1990,3,2,group stage,4.0,12,3,2.3333333333333335,4.0,4.0,3.0,3.0869565217391304,2,2,7,79,0
WC-1990_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1990,1990 FIFA Men's World Cup,1990,4,2,round of 16,7.375,59,8,4.125,2.0,2.3333333333333335,3.75,6.921348314606742,4,4,9,80,2
WC-1990_DEU,T-86,Germany,DEU,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,7,15,final,11.818181818181818,130,11,5.545454545454546,8.0,10.0,5.928571428571429,6.4903474903474905,14,5,4,28,6
WC-1990_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,5,8,quarter-finals,6.714285714285714,47,7,4.0,2.0,8.0,5.928571428571429,6.4903474903474905,14,5,4,82,3
WC-1994_ARG,T-03,Argentina,ARG,South American Football Confederation,South America,WC-1994,1994 FIFA Men's World Cup,1994,4,8,round of 16,8.2,82,10,4.8,5.0,9.0,6.0,6.921348314606742,4,4,9,2,2
WC-1994_BEL,T-06,Belgium,BEL,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,4,4,round of 16,4.125,33,8,3.125,6.0,7.0,6.846153846153846,6.4903474903474905,13,5,4,5,2
WC-1994_BOL,T-07,Bolivia,BOL,South American Football Confederation,South America,WC-1994,1994 FIFA Men's World Cup,1994,3,1,group stage,0.0,0,2,1.5,0.0,0.0,6.0,6.921348314606742,4,4,9,6,0
WC-1994_BRA,T-09,Brazil,BRA,South American Football Confederation,South America,WC-1994,1994 FIFA Men's World Cup,1994,7,11,final,10.571428571428571,148,14,4.714285714285714,4.0,9.666666666666666,6.0,6.921348314606742,4,4,9,8,6
WC-1994_BGR,T-10,Bulgaria,BGR,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,7,10,third-place match,2.2,11,5,3.2,2.0,3.0,6.846153846153846,6.4903474903474905,13,5,4,9,5
WC-1994_CMR,T-11,Cameroon,CMR,Confederation of African Football,Africa,WC-1994,1994 FIFA Men's World Cup,1994,3,3,group stage,4.0,8,2,4.0,7.0,4.0,4.0,3.204081632653061,3,1,0,10,0
WC-1994_COL,T-16,Colombia,COL,South American Football Confederation,South America,WC-1994,1994 FIFA Men's World Cup,1994,3,4,group stage,4.5,9,2,3.5,4.0,4.5,6.0,6.921348314606742,4,4,9,14,0
WC-1994_DEU,T-31,Germany,DEU,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,5,9,quarter-finals,12.083333333333334,145,12,5.666666666666667,15.0,11.666666666666666,6.846153846153846,6.4903474903474905,13,5,4,28,3
WC-1994_GRC,T-33,Greece,GRC,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,3,0,group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,6.846153846153846,6.4903474903474905,13,5,4,30,0
WC-1994_ITA,T-41,Italy,ITA,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,7,8,final,7.416666666666667,89,12,4.5,10.0,9.0,6.846153846153846,6.4903474903474905,13,5,4,38,6
WC-1994_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1994,1994 FIFA Men's World Cup,1994,4,4,round of 16,3.0,27,9,3.2222222222222223,6.0,4.666666666666667,3.5,3.0869565217391304,2,2,7,43,2
WC-1994_MAR,T-47,Morocco,MAR,Confederation of African Football,Africa,WC-1994,1994 FIFA Men's World Cup,1994,3,2,group stage,2.5,5,2,3.5,3.0,2.5,4.0,3.204081632653061,3,1,0,44,0
WC-1994_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,5,8,quarter-finals,7.0,35,5,4.0,3.0,11.0,6.846153846153846,6.4903474903474905,13,5,4,45,3
WC-1994_NGA,T-50,Nigeria,NGA,Confederation of African Football,Africa,WC-1994,1994 FIFA Men's World Cup,1994,4,7,round of 16,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,4.0,3.204081632653061,3,1,0,47,2
WC-1994_NOR,T-53,Norway,NOR,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,3,1,group stage,1.0,1,1,1.0,1.0,1.0,6.846153846153846,6.4903474903474905,13,5,4,50,0
WC-1994_IRL,T-60,Republic of Ireland,IRL,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,4,2,round of 16,2.0,2,1,5.0,2.0,2.0,6.846153846153846,6.4903474903474905,13,5,4,57,2
WC-1994_ROU,T-61,Romania,ROU,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,5,10,quarter-finals,3.2,16,5,2.4,4.0,4.0,6.846153846153846,6.4903474903474905,13,5,4,58,3
WC-1994_RUS,T-62,Russia,RUS,Union of European Football Associations,"Europe, Asia",WC-1994,1994 FIFA Men's World Cup,1994,3,7,group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,6.846153846153846,6.4903474903474905,13,5,5,59,0
WC-1994_SAU,T-63,Saudi Arabia,SAU,Asian Football Confederation,Middle East,WC-1994,1994 FIFA Men's World Cup,1994,4,5,round of 16,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,4.5,2.727272727272727,2,0,6,60,2
WC-1994_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-1994,1994 FIFA Men's World Cup,1994,3,4,group stage,1.6666666666666667,5,3,2.6666666666666665,1.0,1.6666666666666667,4.5,2.727272727272727,2,0,3,68,0
WC-1994_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,5,10,quarter-finals,5.375,43,8,4.0,6.0,7.0,6.846153846153846,6.4903474903474905,13,5,4,70,3
WC-1994_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,7,15,third-place match,6.375,51,8,3.875,3.0,3.6666666666666665,6.846153846153846,6.4903474903474905,13,5,4,71,5
WC-1994_CHE,T-75,Switzerland,CHE,Union of European Football Associations,Europe,WC-1994,1994 FIFA Men's World Cup,1994,4,5,round of 16,4.666666666666667,28,6,3.0,1.0,4.666666666666667,6.846153846153846,6.4903474903474905,13,5,4,72,2
WC-1994_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1994,1994 FIFA Men's World Cup,1994,4,3,round of 16,3.5,14,4,2.5,2.0,2.3333333333333335,3.5,3.0869565217391304,2,2,7,79,2
WC-1998_ARG,T-03,Argentina,ARG,South American Football Confederation,South America,WC-1998,1998 FIFA Men's World Cup,1998,5,10,quarter-finals,8.181818181818182,90,11,4.7272727272727275,8.0,9.0,6.6,6.921348314606742,5,4,9,2,3
WC-1998_AUT,T-05,Austria,AUT,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,3,3,group stage,6.666666666666667,40,6,4.333333333333333,2.0,4.666666666666667,6.8,6.4903474903474905,15,5,4,4,0
WC-1998_BEL,T-06,Belgium,BEL,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,3,3,group stage,4.111111111111111,37,9,3.2222222222222223,4.0,7.333333333333333,6.8,6.4903474903474905,15,5,4,5,0
WC-1998_BRA,T-09,Brazil,BRA,South American Football Confederation,South America,WC-1998,1998 FIFA Men's World Cup,1998,7,14,final,10.6,159,15,4.866666666666666,11.0,8.333333333333334,6.6,6.921348314606742,5,4,9,8,6
WC-1998_BGR,T-10,Bulgaria,BGR,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,3,1,group stage,3.5,21,6,3.8333333333333335,10.0,4.666666666666667,6.8,6.4903474903474905,15,5,4,9,0
WC-1998_CMR,T-11,Cameroon,CMR,Confederation of African Football,Africa,WC-1998,1998 FIFA Men's World Cup,1998,3,2,group stage,3.6666666666666665,11,3,3.6666666666666665,3.0,3.6666666666666665,3.4,3.204081632653061,5,1,0,10,0
WC-1998_CHL,T-13,Chile,CHL,South American Football Confederation,South America,WC-1998,1998 FIFA Men's World Cup,1998,4,5,round of 16,4.333333333333333,26,6,3.5,3.0,2.0,6.6,6.921348314606742,5,4,9,12,2
WC-1998_COL,T-16,Colombia,COL,South American Football Confederation,South America,WC-1998,1998 FIFA Men's World Cup,1998,3,1,group stage,4.333333333333333,13,3,3.3333333333333335,4.0,4.333333333333333,6.6,6.921348314606742,5,4,9,14,0
WC-1998_HRV,T-18,Croatia,HRV,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,7,11,third-place match,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,6.8,6.4903474903474905,15,5,4,16,5
WC-1998_DNK,T-22,Denmark,DNK,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,5,9,quarter-finals,10.0,10,1,4.0,10.0,10.0,6.8,6.4903474903474905,15,5,4,20,3
WC-1998_ENG,T-28,England,ENG,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,4,7,round of 16,6.111111111111111,55,9,4.555555555555555,8.0,7.0,6.8,6.4903474903474905,15,5,4,26,2
WC-1998_FRA,T-30,France,FRA,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,7,15,final,7.888888888888889,71,9,3.7777777777777777,12.0,11.0,6.8,6.4903474903474905,15,5,4,27,6
WC-1998_DEU,T-31,Germany,DEU,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,5,8,quarter-finals,11.846153846153847,154,13,5.615384615384615,9.0,10.666666666666666,6.8,6.4903474903474905,15,5,4,28,3
WC-1998_IRN,T-38,Iran,IRN,Asian Football Confederation,Middle East,WC-1998,1998 FIFA Men's World Cup,1998,3,2,group stage,2.0,2,1,3.0,2.0,2.0,1.75,2.727272727272727,4,0,6,35,0
WC-1998_ITA,T-41,Italy,ITA,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,5,8,quarter-finals,7.461538461538462,97,13,4.6923076923076925,8.0,7.666666666666667,6.8,6.4903474903474905,15,5,4,38,3
WC-1998_JAM,T-43,Jamaica,JAM,"Confederation of North, Central American and Caribbean Association Football",Caribbean,WC-1998,1998 FIFA Men's World Cup,1998,3,3,group stage,3.218856698856699,0,0,3.1099993260707546,3.3714285714285714,3.461904761904762,4.0,3.0869565217391304,3,2,1,40,0
WC-1998_JPN,T-44,Japan,JPN,Asian Football Confederation,East Asia,WC-1998,1998 FIFA Men's World Cup,1998,3,1,group stage,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,1.75,2.727272727272727,4,0,3,41,0
WC-1998_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1998,1998 FIFA Men's World Cup,1998,4,8,round of 16,3.1,31,10,3.3,4.0,4.0,4.0,3.0869565217391304,3,2,7,43,2
WC-1998_MAR,T-47,Morocco,MAR,Confederation of African Football,Africa,WC-1998,1998 FIFA Men's World Cup,1998,3,5,group stage,2.3333333333333335,7,3,3.3333333333333335,2.0,2.3333333333333335,3.4,3.204081632653061,5,1,0,44,0
WC-1998_NLD,T-48,Netherlands,NLD,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,7,13,third-place match,7.166666666666667,43,6,4.166666666666667,8.0,8.666666666666666,6.8,6.4903474903474905,15,5,4,45,5
WC-1998_NGA,T-50,Nigeria,NGA,Confederation of African Football,Africa,WC-1998,1998 FIFA Men's World Cup,1998,4,6,round of 16,7.0,7,1,4.0,7.0,7.0,3.4,3.204081632653061,5,1,0,47,2
WC-1998_NOR,T-53,Norway,NOR,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,4,5,round of 16,1.0,2,2,2.0,1.0,1.0,6.8,6.4903474903474905,15,5,4,50,2
WC-1998_PRY,T-55,Paraguay,PRY,South American Football Confederation,South America,WC-1998,1998 FIFA Men's World Cup,1998,4,3,round of 16,4.0,16,4,2.75,4.0,5.0,6.6,6.921348314606742,5,4,9,52,2
WC-1998_ROU,T-61,Romania,ROU,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,4,4,round of 16,4.333333333333333,26,6,2.8333333333333335,10.0,6.0,6.8,6.4903474903474905,15,5,4,58,2
WC-1998_SAU,T-63,Saudi Arabia,SAU,Asian Football Confederation,Middle East,WC-1998,1998 FIFA Men's World Cup,1998,3,2,group stage,5.0,5,1,4.0,5.0,5.0,1.75,2.727272727272727,4,0,6,60,0
WC-1998_SCO,T-64,Scotland,SCO,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,3,2,group stage,3.2857142857142856,23,7,2.857142857142857,2.0,3.6666666666666665,6.8,6.4903474903474905,15,5,4,61,0
WC-1998_ZAF,T-70,South Africa,ZAF,Confederation of African Football,Africa,WC-1998,1998 FIFA Men's World Cup,1998,3,3,group stage,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,3.4,3.204081632653061,5,1,0,67,0
WC-1998_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-1998,1998 FIFA Men's World Cup,1998,3,2,group stage,2.25,9,4,2.75,4.0,3.0,1.75,2.727272727272727,4,0,3,68,0
WC-1998_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,3,8,group stage,5.888888888888889,53,9,4.111111111111111,10.0,9.0,6.8,6.4903474903474905,15,5,4,70,0
WC-1998_TUN,T-79,Tunisia,TUN,Confederation of African Football,Africa,WC-1998,1998 FIFA Men's World Cup,1998,3,1,group stage,3.0,3,1,3.0,3.0,3.0,3.4,3.204081632653061,5,1,0,75,0
WC-1998_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1998,1998 FIFA Men's World Cup,1998,3,1,group stage,3.4,17,5,2.8,3.0,3.0,4.0,3.0869565217391304,3,2,7,79,0
WC-1998_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,4,5,round of 16,6.875,55,8,4.125,8.0,7.333333333333333,6.8,6.4903474903474905,15,5,4,82,2
WC-2002_ARG,T-03,Argentina,ARG,South American Football Confederation,South America,WC-2002,2002 FIFA Men's World Cup,2002,3,2,group stage,8.333333333333334,100,12,4.75,10.0,7.666666666666667,6.4,6.921348314606742,5,4,9,2,0
WC-2002_BEL,T-06,Belgium,BEL,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,4,6,round of 16,4.0,40,10,3.2,3.0,4.333333333333333,5.6,6.4903474903474905,15,5,4,5,2
WC-2002_BRA,T-09,Brazil,BRA,South American Football Confederation,South America,WC-2002,2002 FIFA Men's World Cup,2002,7,18,final,10.8125,173,16,5.0,14.0,9.666666666666666,6.4,6.921348314606742,5,4,9,8,6
WC-2002_CMR,T-11,Cameroon,CMR,Confederation of African Football,Africa,WC-2002,2002 FIFA Men's World Cup,2002,3,2,group stage,3.25,13,4,3.5,2.0,4.0,3.2,3.204081632653061,5,1,0,10,0
WC-2002_CHN,T-14,China,CHN,Asian Football Confederation,East Asia,WC-2002,2002 FIFA Men's World Cup,2002,3,0,group stage,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,3.25,2.727272727272727,4,0,3,13,0
WC-2002_CRI,T-17,Costa Rica,CRI,"Confederation of North, Central American and Caribbean Association Football",Central America,WC-2002,2002 FIFA Men's World Cup,2002,3,5,group stage,4.0,4,1,4.0,4.0,4.0,5.333333333333333,3.0869565217391304,3,2,2,15,0
WC-2002_HRV,T-18,Croatia,HRV,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,3,2,group stage,11.0,11,1,7.0,11.0,11.0,5.6,6.4903474903474905,15,5,4,16,0
WC-2002_DNK,T-22,Denmark,DNK,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,4,5,round of 16,9.5,19,2,4.5,9.0,9.5,5.6,6.4903474903474905,15,5,4,20,2
WC-2002_ECU,T-25,Ecuador,ECU,South American Football Confederation,South America,WC-2002,2002 FIFA Men's World Cup,2002,3,2,group stage,7.409094674460387,0,0,3.7874188255307644,7.1125,7.189583333333333,6.4,6.921348314606742,5,4,9,23,0
WC-2002_ENG,T-28,England,ENG,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,5,6,quarter-finals,6.2,62,10,4.5,7.0,7.333333333333333,5.6,6.4903474903474905,15,5,4,26,3
WC-2002_FRA,T-30,France,FRA,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,3,0,group stage,8.6,86,10,4.1,15.0,14.333333333333334,5.6,6.4903474903474905,15,5,4,27,0
WC-2002_DEU,T-31,Germany,DEU,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,7,14,final,11.571428571428571,162,14,5.571428571428571,8.0,10.666666666666666,5.6,6.4903474903474905,15,5,4,28,6
WC-2002_ITA,T-41,Italy,ITA,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,4,5,round of 16,7.5,105,14,4.714285714285714,8.0,8.666666666666666,5.6,6.4903474903474905,15,5,4,38,2
WC-2002_JPN,T-44,Japan,JPN,Asian Football Confederation,East Asia,WC-2002,2002 FIFA Men's World Cup,2002,4,5,round of 16,1.0,1,1,3.0,1.0,1.0,3.25,2.727272727272727,4,0,3,41,2
WC-2002_MEX,T-46,Mexico,MEX,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2002,2002 FIFA Men's World Cup,2002,4,4,round of 16,3.5454545454545454,39,11,3.3636363636363638,8.0,6.0,5.333333333333333,3.0869565217391304,3,2,7,43,2
WC-2002_NGA,T-50,Nigeria,NGA,Confederation of African Football,Africa,WC-2002,2002 FIFA Men's World Cup,2002,3,1,group stage,6.5,13,2,4.0,6.0,6.5,3.2,3.204081632653061,5,1,0,47,0
WC-2002_PRY,T-55,Paraguay,PRY,South American Football Confederation,South America,WC-2002,2002 FIFA Men's World Cup,2002,4,6,round of 16,3.8,19,5,3.0,3.0,5.333333333333333,6.4,6.921348314606742,5,4,9,52,2
WC-2002_POL,T-57,Poland,POL,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,3,3,group stage,7.8,39,5,5.0,1.0,6.0,5.6,6.4903474903474905,15,5,4,54,0
WC-2002_PRT,T-58,Portugal,PRT,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,3,6,group stage,9.5,19,2,4.5,2.0,9.5,5.6,6.4903474903474905,15,5,4,55,0
WC-2002_IRL,T-60,Republic of Ireland,IRL,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,4,6,round of 16,2.0,4,2,4.5,2.0,2.0,5.6,6.4903474903474905,15,5,4,57,2
WC-2002_RUS,T-62,Russia,RUS,Union of European Football Associations,"Europe, Asia",WC-2002,2002 FIFA Men's World Cup,2002,3,4,group stage,7.0,7,1,3.0,7.0,7.0,5.6,6.4903474903474905,15,5,5,59,0
WC-2002_SAU,T-63,Saudi Arabia,SAU,Asian Football Confederation,Middle East,WC-2002,2002 FIFA Men's World Cup,2002,3,0,group stage,3.5,7,2,3.5,2.0,3.5,3.25,2.727272727272727,4,0,6,60,0
WC-2002_SEN,T-65,Senegal,SEN,Confederation of African Football,Africa,WC-2002,2002 FIFA Men's World Cup,2002,5,7,quarter-finals,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,3.2,3.204081632653061,5,1,0,62,3
WC-2002_SVN,T-69,Slovenia,SVN,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,3,2,group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.6,6.4903474903474905,15,5,4,66,0
WC-2002_ZAF,T-70,South Africa,ZAF,Confederation of African Football,Africa,WC-2002,2002 FIFA Men's World Cup,2002,3,5,group stage,3.0,3,1,3.0,3.0,3.0,3.2,3.204081632653061,5,1,0,67,0
WC-2002_KOR,T-71,South Korea,KOR,Asian Football Confederation,East Asia,WC-2002,2002 FIFA Men's World Cup,2002,7,8,third-place match,2.2,11,5,2.8,2.0,2.3333333333333335,3.25,2.727272727272727,4,0,3,68,5
WC-2002_ESP,T-73,Spain,ESP,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,5,10,quarter-finals,6.1,61,10,4.0,8.0,8.0,5.6,6.4903474903474905,15,5,4,70,3
WC-2002_SWE,T-74,Sweden,SWE,Union of European Football Associations,Europe,WC-2002,2002 FIFA Men's World Cup,2002,4,5,round of 16,7.333333333333333,66,9,4.222222222222222,15.0,6.333333333333333,5.6,6.4903474903474905,15,5,4,71,2
WC-2002_TUN,T-79,Tunisia,TUN,Confederation of African Football,Africa,WC-2002,2002 FIFA Men's World Cup,2002,3,1,group stage,2.0,4,2,3.0,1.0,2.0,3.2,3.204081632653061,5,1,0,75,0
WC-2002_TUR,T-80,Turkey,TUR,Union of European Football Associations,"Europe, Asia",WC-2002,2002 FIFA Men's World Cup,2002,7,10,third-place match,10.0,10,1,3.0,10.0,10.0,5.6,6.4903474903474905,15,5,5,76,5
WC-2002_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2002,2002 FIFA Men's World Cup,2002,5,7,quarter-finals,3.0,18,6,2.8333333333333335,1.0,2.0,5.333333333333333,3.0869565217391304,3,2,7,79,3
WC-2002_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-2002,2002 FIFA Men's World Cup,2002,3,4,group stage,6.777777777777778,61,9,4.111111111111111,2.0,1.6666666666666667,6.4,6.921348314606742,5,4,9,80,0
WC-2006_AGO,T-02,Angola,AGO,Confederation of African Football,Africa,WC-2006,2006 FIFA Men's World Cup,2006,3,1,group stage,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,2.8,3.204081632653061,5,1,0,1,0
WC-2006_ARG,T-03,Argentina,ARG,South American Football Confederation,South America,WC-2006,2006 FIFA Men's World Cup,2006,5,11,quarter-finals,7.846153846153846,102,13,4.615384615384615,2.0,6.666666666666667,7.0,6.921348314606742,4,4,9,2,3
WC-2006_AUS,T-04,Australia,AUS,Asian Football Confederation,Oceania,WC-2006,2006 FIFA Men's World Cup,2006,4,5,round of 16,0.0,0,1,3.0,0.0,0.0,2.8,2.727272727272727,5,0,8,3,2
WC-2006_BRA,T-09,Brazil,BRA,South American Football Confederation,South America,WC-2006,2006 FIFA Men's World Cup,2006,5,10,quarter-finals,11.235294117647058,191,17,5.117647058823529,18.0,14.333333333333334,7.0,6.921348314606742,4,4,9,8,3
WC-2006_CRI,T-17,Costa Rica,CRI,"Confederation of North, Central American and Caribbean Association Football",Central America,WC-2006,2006 FIFA Men's World Cup,2006,3,3,group stage,4.5,9,2,3.5,5.0,4.5,2.5,3.0869565217391304,4,2,2,15,0
WC-2006_HRV,T-18,Croatia,HRV,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,3,2,group stage,6.5,13,2,5.0,2.0,6.5,5.785714285714286,6.4903474903474905,14,5,4,16,0
WC-2006_CZE,T-20,Czech Republic,CZE,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,3,3,group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.785714285714286,6.4903474903474905,14,5,4,18,0
WC-2006_ECU,T-25,Ecuador,ECU,South American Football Confederation,South America,WC-2006,2006 FIFA Men's World Cup,2006,4,5,round of 16,2.0,2,1,3.0,2.0,2.0,7.0,6.921348314606742,4,4,9,23,2
WC-2006_ENG,T-28,England,ENG,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,5,6,quarter-finals,6.181818181818182,68,11,4.545454545454546,6.0,7.0,5.785714285714286,6.4903474903474905,14,5,4,26,3
WC-2006_FRA,T-30,France,FRA,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,7,9,final,7.818181818181818,86,11,4.0,0.0,9.0,5.785714285714286,6.4903474903474905,14,5,4,27,6
WC-2006_DEU,T-31,Germany,DEU,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,7,14,third-place match,11.733333333333333,176,15,5.666666666666667,14.0,10.333333333333334,5.785714285714286,6.4903474903474905,14,5,4,28,5
